Land,Code,Label,Ausfuhr: Wert,Einfuhr: Wert
Kosovo (ab 06/2005),WA36,"Sprengstoffe, pyrotechnische Artikel usw.",533000,0
Kosovo (ab 06/2005),WA37,Photochemische Erzeugnisse,1195000,43000
Kosovo (ab 06/2005),WA38,Verschiedene Erzeugnisse der Chemischen Industrie,29140000,690000
Kosovo (ab 06/2005),WA39,Kunststoffe und Waren daraus,408736000,138830000
Kosovo (ab 06/2005),WA40,Kautschuk und Waren daraus,32299000,5643000
Kosovo (ab 06/2005),WA41,"Häute, Felle, Leder",72000,1267000
Kosovo (ab 06/2005),WA42,"Lederwaren, Sattlerwaren",4381000,24000
Kosovo (ab 06/2005),WA43,"Pelzfelle, künstliches Pelzwerk",22000,0
Kosovo (ab 06/2005),WA44,"Holz, Holzwaren, Holzkohle",140934000,14778000
Kosovo (ab 06/2005),WA45,"Kork, Korkwaren",21000,0
Kosovo (ab 06/2005),WA46,"Flechtwaren, Korbmacherwaren",80000,0
Kosovo (ab 06/2005),WA47,"Halbstoffe aus Holz usw., Papierabfall",862000,0
Kosovo (ab 06/2005),WA48,"Papier, Pappe und Waren daraus",34733000,1965000
Kosovo (ab 06/2005),WA49,"Bücher, Zeitungen, Bilddrucke usw.",11311000,296000
Kosovo (ab 06/2005),WA50,Seide,1000,0
Kosovo (ab 06/2005),WA51,"Wolle, feine und grobe Tierhaare",16000,44000
Kosovo (ab 06/2005),WA52,Baumwolle,2431000,2000
Kosovo (ab 06/2005),WA53,"Andere pflanzliche Spinnstoffe, Papiergarn",11000,0
Kosovo (ab 06/2005),WA54,Synthetisches oder künstliches Filament,1814000,170000
Kosovo (ab 06/2005),WA55,Synthetische oder künstliche Spinnfaser,275000,20608000
Kosovo (ab 06/2005),WA56,"Watte, Filz, Vliesstoff usw., Tauwerk",3940000,86000
Kosovo (ab 06/2005),WA57,"Teppiche, Fußbodenbelag aus Spinnstoff",814000,156000
Kosovo (ab 06/2005),WA58,"Spezialgewebe, Spitzen, Tapisserien",269000,162000
Kosovo (ab 06/2005),WA59,"Getränkte, bestrichene usw. Gewebe",1042000,16000
Kosovo (ab 06/2005),WA60,Gewirke und Gestricke,374000,3000
Kosovo (ab 06/2005),WA61,"Bekleidung usw. aus Gewirken, Gestricken",29910000,1072000
Kosovo (ab 06/2005),WA62,"Andere Bekleidung, Bekleidungszubehör",23487000,7734000
Kosovo (ab 06/2005),WA63,"Andere Konfektion, Spinnstoffwaren usw.",12943000,12554000
Kosovo (ab 06/2005),WA64,"Schuhe, Gamaschen, ähnliche Waren",16952000,341000
Kosovo (ab 06/2005),WA65,Kopfbedeckungen und Teile davon,1291000,15000
Kosovo (ab 06/2005),WA66,"Schirme, Gehstöcke usw., Peitschen",157000,574000
Kosovo (ab 06/2005),WA67,"Zugerichtete Federn, Daunen, künstliche Blumen",112000,7000
Kosovo (ab 06/2005),WA68,"Waren aus Steinen, Gips, Zement usw.",15826000,6648000
Kosovo (ab 06/2005),WA69,Keramische Waren,10687000,3575000
Kosovo (ab 06/2005),WA70,Glas und Glaswaren,6866000,5363000
Kosovo (ab 06/2005),WA71,"Perlen, Edelsteine, Edelmetalle",1397000,9735000
Kosovo (ab 06/2005),WA72,Eisen und Stahl,11309000,20123000
Kosovo (ab 06/2005),WA73,Waren aus Eisen oder Stahl,63561000,39904000
Kosovo (ab 06/2005),WA74,Kupfer und Waren daraus,4015000,2365000
Kosovo (ab 06/2005),WA75,Nickel und Waren daraus,559000,185000
Kosovo (ab 06/2005),WA76,Aluminium und Waren daraus,24023000,25769000
Kosovo (ab 06/2005),WA78,Blei und Waren daraus,36000,1296000
Kosovo (ab 06/2005),WA79,Zink und Waren daraus,1631000,556000
Kosovo (ab 06/2005),WA80,Zinn und Waren daraus,405000,0
Kosovo (ab 06/2005),WA81,"Andere unedle Metalle, Cermets usw.",749000,0
Kosovo (ab 06/2005),WA82,"Werkzeuge, Schneidwaren, Essbestecke",10954000,88000
Kosovo (ab 06/2005),WA83,Verschiedene Waren aus unedlen Metallen,47477000,1750000
Kosovo (ab 06/2005),WA84,"Maschinen, Apparate, mechanische Geräte",503312000,26988000
Kosovo (ab 06/2005),WA85,Elektrotechnische Erzeugnisse,182388000,20461000
Kosovo (ab 06/2005),WA86,Schienenfahrzeuge,874000,1712000
Kosovo (ab 06/2005),WA87,"Kraftfahrzeuge, Landfahrzeuge",821441000,15735000
Kosovo (ab 06/2005),WA88,"Luftfahrzeuge, Raumfahrzeuge",2935000,366000
Kosovo (ab 06/2005),WA89,Wasserfahrzeuge,27000,0
Kosovo (ab 06/2005),WA90,"Optische, photografische usw. Erzeugnisse",109478000,993000
Kosovo (ab 06/2005),WA91,Uhrmacherwaren,3105000,7000
Kosovo (ab 06/2005),WA92,Musikinstrumente,421000,6000
Kosovo (ab 06/2005),WA93,Waffen und Munition,1668000,0
Kosovo (ab 06/2005),WA94,"Möbel, Beleuchtungskörper usw.",27415000,75057000
Kosovo (ab 06/2005),WA95,"Spielzeug, Spiele usw., Sportgeräte",13715000,93000
Kosovo (ab 06/2005),WA96,Verschiedene Waren,10614000,513000
Kosovo (ab 06/2005),WA97,"Kunstgegenstände, Sammlungsstücke",280000,1747000
Kosovo (ab 06/2005),WA98,Vollständige Fabrikationsanlagen,16350000,0
Kosovo (ab 06/2005),WA99,Zusammenstellungen verschiedener Waren,58906000,14622000
Kroatien (ab 05/1992),WA01,Lebende Tiere,162761000,8376000
Kroatien (ab 05/1992),WA02,Fleisch,1044113000,6277000
Kroatien (ab 05/1992),WA03,"Fische, Krebs- und Weichtiere",33987000,66493000
Kroatien (ab 05/1992),WA04,"Milch, Milcherzeugnisse, Eier, Honig",1090397000,15114000
Kroatien (ab 05/1992),WA05,Andere Waren tierischen Ursprungs,33791000,18417000
Kroatien (ab 05/1992),WA06,"Pflanzen, Waren des Blumenhandels",40729000,266000
Kroatien (ab 05/1992),WA07,"Gemüse, Pflanzen für Ernährung",93369000,17118000
Kroatien (ab 05/1992),WA08,Genießbare Früchte und Nüsse,73260000,15026000
Kroatien (ab 05/1992),WA09,"Kaffee, Tee, Mate, Gewürze",123192000,31053000
Kroatien (ab 05/1992),WA10,Getreide,9215000,25983000
Kroatien (ab 05/1992),WA11,"Müllereierzeugnisse, Malz usw.",100827000,25617000
Kroatien (ab 05/1992),WA12,"Ölsamen usw., Heilpflanzen usw.",98374000,265889000
Kroatien (ab 05/1992),WA13,"Schellack, Gummen, Harz, Pflanzensaft",21948000,3784000
Kroatien (ab 05/1992),WA14,Flechtstoffe usw. pflanzlichen Ursprungs,651000,66000
Kroatien (ab 05/1992),WA15,"Tierische und pflanzliche Fette, Öle, Wachs",108459000,17539000
Kroatien (ab 05/1992),WA16,"Zubereitungen von Fleisch, Fisch usw.",156911000,44669000
Kroatien (ab 05/1992),WA17,Zucker und Zuckerwaren,195017000,19898000
Kroatien (ab 05/1992),WA18,Kakao und Zubereitungen aus Kakao,861257000,472452000
Kroatien (ab 05/1992),WA19,"Zubereitungen aus Getreide usw., Backwaren",764626000,398513000
Kroatien (ab 05/1992),WA20,"Zubereitungen von Gemüse, Früchten usw.",223858000,73865000
Kroatien (ab 05/1992),WA21,Verschiedene Lebensmittelzubereitungen,624610000,176145000
Kroatien (ab 05/1992),WA22,"Getränke, alkoholhaltige Flüssigkeiten, Essig",510144000,103890000
Kroatien (ab 05/1992),WA23,"Rückstände der Lebensmittelindustrie, Futter",271281000,29193000
Kroatien (ab 05/1992),WA24,Tabak,180013000,273049000
Kroatien (ab 05/1992),WA25,"Salz, Schwefel, Steine, Erden usw.",46765000,280813000
Kroatien (ab 05/1992),WA26,"Erze, Schlacken, Aschen",1637000,5774000
Kroatien (ab 05/1992),WA27,Mineralische Brennstoffe usw.,354187000,60908000
Kroatien (ab 05/1992),WA28,Anorganische chemische Erzeugnisse,86026000,144966000
Kroatien (ab 05/1992),WA29,Organische chemische Erzeugnisse,363501000,47338000
Kroatien (ab 05/1992),WA30,Pharmazeutische Erzeugnisse,2896675000,760761000
Kroatien (ab 05/1992),WA31,Düngemittel,94428000,16020000
Kroatien (ab 05/1992),WA32,"Gerb- und Farbstoffe, Farben, Lacke usw.",693611000,18015000
Kroatien (ab 05/1992),WA33,"Etherische Öle, Riech-, Schönheitsmittel",967542000,57660000
Kroatien (ab 05/1992),WA34,"Seifen, Waschmittel usw.",506791000,6206000
Kroatien (ab 05/1992),WA35,"Eiweißstoffe, Klebstoffe, Enzyme",239770000,2167000
Kroatien (ab 05/1992),WA36,"Sprengstoffe, pyrotechnische Artikel usw.",12428000,7829000
Kroatien (ab 05/1992),WA37,Photochemische Erzeugnisse,71709000,1288000
Kroatien (ab 05/1992),WA38,Verschiedene Erzeugnisse der Chemischen Industrie,821512000,130231000
Kroatien (ab 05/1992),WA39,Kunststoffe und Waren daraus,3152581000,1006772000
Kroatien (ab 05/1992),WA40,Kautschuk und Waren daraus,488708000,235001000
Kroatien (ab 05/1992),WA41,"Häute, Felle, Leder",228582000,40445000
Kroatien (ab 05/1992),WA42,"Lederwaren, Sattlerwaren",181071000,45853000
Kroatien (ab 05/1992),WA43,"Pelzfelle, künstliches Pelzwerk",7205000,4363000
Kroatien (ab 05/1992),WA44,"Holz, Holzwaren, Holzkohle",458056000,905107000
Kroatien (ab 05/1992),WA45,"Kork, Korkwaren",4662000,0
Kroatien (ab 05/1992),WA46,"Flechtwaren, Korbmacherwaren",6173000,1918000
Kroatien (ab 05/1992),WA47,"Halbstoffe aus Holz usw., Papierabfall",8571000,21705000
Kroatien (ab 05/1992),WA48,"Papier, Pappe und Waren daraus",1341641000,315836000
Kroatien (ab 05/1992),WA49,"Bücher, Zeitungen, Bilddrucke usw.",118651000,20489000
Kroatien (ab 05/1992),WA50,Seide,11187000,27000
Kroatien (ab 05/1992),WA51,"Wolle, feine und grobe Tierhaare",137498000,436000
Kroatien (ab 05/1992),WA52,Baumwolle,76892000,53591000
Kroatien (ab 05/1992),WA53,"Andere pflanzliche Spinnstoffe, Papiergarn",6540000,3000
Kroatien (ab 05/1992),WA54,Synthetisches oder künstliches Filament,123706000,4218000
Kroatien (ab 05/1992),WA55,Synthetische oder künstliche Spinnfaser,142429000,14933000
Kroatien (ab 05/1992),WA56,"Watte, Filz, Vliesstoff usw., Tauwerk",209348000,100541000
Kroatien (ab 05/1992),WA57,"Teppiche, Fußbodenbelag aus Spinnstoff",41859000,1298000
Kroatien (ab 05/1992),WA58,"Spezialgewebe, Spitzen, Tapisserien",60442000,24677000
Kroatien (ab 05/1992),WA59,"Getränkte, bestrichene usw. Gewebe",256077000,28209000
Kroatien (ab 05/1992),WA60,Gewirke und Gestricke,231390000,7731000
Kroatien (ab 05/1992),WA61,"Bekleidung usw. aus Gewirken, Gestricken",1081926000,737776000
Kroatien (ab 05/1992),WA62,"Andere Bekleidung, Bekleidungszubehör",813529000,693524000
Kroatien (ab 05/1992),WA63,"Andere Konfektion, Spinnstoffwaren usw.",153860000,56485000
Kroatien (ab 05/1992),WA64,"Schuhe, Gamaschen, ähnliche Waren",683617000,1809352000
Kroatien (ab 05/1992),WA65,Kopfbedeckungen und Teile davon,26552000,9777000
Kroatien (ab 05/1992),WA66,"Schirme, Gehstöcke usw., Peitschen",9479000,53332000
Kroatien (ab 05/1992),WA67,"Zugerichtete Federn, Daunen, künstliche Blumen",13396000,588000
Kroatien (ab 05/1992),WA68,"Waren aus Steinen, Gips, Zement usw.",182909000,110821000
Kroatien (ab 05/1992),WA69,Keramische Waren,198141000,20879000
Kroatien (ab 05/1992),WA70,Glas und Glaswaren,273289000,237696000
Kroatien (ab 05/1992),WA71,"Perlen, Edelsteine, Edelmetalle",566758000,546070000
Kroatien (ab 05/1992),WA72,Eisen und Stahl,871954000,71148000
Kroatien (ab 05/1992),WA73,Waren aus Eisen oder Stahl,1371959000,1141680000
Kroatien (ab 05/1992),WA74,Kupfer und Waren daraus,818579000,228023000
Kroatien (ab 05/1992),WA75,Nickel und Waren daraus,44781000,1862000
Kroatien (ab 05/1992),WA76,Aluminium und Waren daraus,818127000,893592000
Kroatien (ab 05/1992),WA78,Blei und Waren daraus,3990000,4615000
Kroatien (ab 05/1992),WA79,Zink und Waren daraus,11536000,1579000
Kroatien (ab 05/1992),WA80,Zinn und Waren daraus,8164000,374000
Kroatien (ab 05/1992),WA81,"Andere unedle Metalle, Cermets usw.",24676000,4187000
Kroatien (ab 05/1992),WA82,"Werkzeuge, Schneidwaren, Essbestecke",417380000,62259000
Kroatien (ab 05/1992),WA83,Verschiedene Waren aus unedlen Metallen,418108000,50900000
Kroatien (ab 05/1992),WA84,"Maschinen, Apparate, mechanische Geräte",8846108000,2961689000
Kroatien (ab 05/1992),WA85,Elektrotechnische Erzeugnisse,3977610000,3542046000
Kroatien (ab 05/1992),WA86,Schienenfahrzeuge,123820000,339975000
Kroatien (ab 05/1992),WA87,"Kraftfahrzeuge, Landfahrzeuge",7886813000,1754861000
Kroatien (ab 05/1992),WA88,"Luftfahrzeuge, Raumfahrzeuge",100129000,42861000
Kroatien (ab 05/1992),WA89,Wasserfahrzeuge,368026000,63062000
Kroatien (ab 05/1992),WA90,"Optische, photografische usw. Erzeugnisse",2041008000,686955000
Kroatien (ab 05/1992),WA91,Uhrmacherwaren,48557000,17962000
Kroatien (ab 05/1992),WA92,Musikinstrumente,44640000,1304000
Kroatien (ab 05/1992),WA93,Waffen und Munition,18810000,629000
Kroatien (ab 05/1992),WA94,"Möbel, Beleuchtungskörper usw.",962848000,1627858000
Kroatien (ab 05/1992),WA95,"Spielzeug, Spiele usw., Sportgeräte",320671000,31012000
Kroatien (ab 05/1992),WA96,Verschiedene Waren,263746000,32265000
Kroatien (ab 05/1992),WA97,"Kunstgegenstände, Sammlungsstücke",565000,644000
Kroatien (ab 05/1992),WA98,Vollständige Fabrikationsanlagen,19837000,10000
Kroatien (ab 05/1992),WA99,Zusammenstellungen verschiedener Waren,577104000,233737000
Kuba,WA01,Lebende Tiere,0,0
Kuba,WA02,Fleisch,921000,0
Kuba,WA03,"Fische, Krebs- und Weichtiere",1937000,7146000
Kuba,WA04,"Milch, Milcherzeugnisse, Eier, Honig",154937000,140469000
Kuba,WA05,Andere Waren tierischen Ursprungs,1000,36000
Kuba,WA06,"Pflanzen, Waren des Blumenhandels",14000,0
Kuba,WA07,"Gemüse, Pflanzen für Ernährung",4000,4000
Kuba,WA08,Genießbare Früchte und Nüsse,1000,216000
Kuba,WA09,"Kaffee, Tee, Mate, Gewürze",31000,11380000
Kuba,WA10,Getreide,305885000,36000
Kuba,WA11,"Müllereierzeugnisse, Malz usw.",27071000,0
Kuba,WA12,"Ölsamen usw., Heilpflanzen usw.",12199000,100000
Kuba,WA13,"Schellack, Gummen, Harz, Pflanzensaft",5456000,4000
Kuba,WA14,Flechtstoffe usw. pflanzlichen Ursprungs,1000,0
Kuba,WA15,"Tierische und pflanzliche Fette, Öle, Wachs",1074000,2000
Kuba,WA16,"Zubereitungen von Fleisch, Fisch usw.",389000,0
Kuba,WA17,Zucker und Zuckerwaren,5307000,28159000
Kuba,WA18,Kakao und Zubereitungen aus Kakao,343000,8080000
Kuba,WA19,"Zubereitungen aus Getreide usw., Backwaren",603000,0
Kuba,WA20,"Zubereitungen von Gemüse, Früchten usw.",2069000,37866000
Kuba,WA21,Verschiedene Lebensmittelzubereitungen,4101000,108000
Kuba,WA22,"Getränke, alkoholhaltige Flüssigkeiten, Essig",52403000,166853000
Kuba,WA23,"Rückstände der Lebensmittelindustrie, Futter",5806000,171000
Kuba,WA24,Tabak,1294000,312615000
Kuba,WA25,"Salz, Schwefel, Steine, Erden usw.",6529000,39000
Kuba,WA26,"Erze, Schlacken, Aschen",10000,2114000
Kuba,WA27,Mineralische Brennstoffe usw.,17956000,4928000
Kuba,WA28,Anorganische chemische Erzeugnisse,72267000,1320000
Kuba,WA29,Organische chemische Erzeugnisse,42686000,66000
Kuba,WA30,Pharmazeutische Erzeugnisse,69033000,3309000
Kuba,WA31,Düngemittel,4574000,0
Kuba,WA32,"Gerb- und Farbstoffe, Farben, Lacke usw.",14779000,0
Kuba,WA33,"Etherische Öle, Riech-, Schönheitsmittel",652000,1703000
Kuba,WA34,"Seifen, Waschmittel usw.",17191000,1000
Kuba,WA35,"Eiweißstoffe, Klebstoffe, Enzyme",6523000,1000
Kuba,WA36,"Sprengstoffe, pyrotechnische Artikel usw.",0,0
Kuba,WA37,Photochemische Erzeugnisse,2441000,3000
Kuba,WA38,Verschiedene Erzeugnisse der Chemischen Industrie,235180000,71000
Kuba,WA39,Kunststoffe und Waren daraus,99879000,154000
Kuba,WA40,Kautschuk und Waren daraus,43631000,37000
Kuba,WA41,"Häute, Felle, Leder",1000,0
Kuba,WA42,"Lederwaren, Sattlerwaren",1062000,1000
Kuba,WA43,"Pelzfelle, künstliches Pelzwerk",0,0
Kuba,WA44,"Holz, Holzwaren, Holzkohle",1175000,6214000
Kuba,WA45,"Kork, Korkwaren",0,0
Kuba,WA46,"Flechtwaren, Korbmacherwaren",13000,0
Kuba,WA47,"Halbstoffe aus Holz usw., Papierabfall",3548000,0
Kuba,WA48,"Papier, Pappe und Waren daraus",37962000,23000
Kuba,WA49,"Bücher, Zeitungen, Bilddrucke usw.",18445000,162000
Kuba,WA50,Seide,0,0
Kuba,WA51,"Wolle, feine und grobe Tierhaare",0,55000
Kuba,WA52,Baumwolle,6000,4000
Kuba,WA53,"Andere pflanzliche Spinnstoffe, Papiergarn",0,0
Kuba,WA54,Synthetisches oder künstliches Filament,1082000,27000
Kuba,WA55,Synthetische oder künstliche Spinnfaser,1022000,0
Kuba,WA56,"Watte, Filz, Vliesstoff usw., Tauwerk",650000,0
Kuba,WA57,"Teppiche, Fußbodenbelag aus Spinnstoff",7000,0
Kuba,WA58,"Spezialgewebe, Spitzen, Tapisserien",25000,13000
Kuba,WA59,"Getränkte, bestrichene usw. Gewebe",1593000,0
Kuba,WA60,Gewirke und Gestricke,179000,0
Kuba,WA61,"Bekleidung usw. aus Gewirken, Gestricken",4464000,102000
Kuba,WA62,"Andere Bekleidung, Bekleidungszubehör",1621000,32000
Kuba,WA63,"Andere Konfektion, Spinnstoffwaren usw.",1728000,0
Kuba,WA64,"Schuhe, Gamaschen, ähnliche Waren",1925000,21000
Kuba,WA65,Kopfbedeckungen und Teile davon,344000,0
Kuba,WA66,"Schirme, Gehstöcke usw., Peitschen",24000,0
Kuba,WA67,"Zugerichtete Federn, Daunen, künstliche Blumen",7000,0
Kuba,WA68,"Waren aus Steinen, Gips, Zement usw.",6923000,12000
Kuba,WA69,Keramische Waren,9565000,9000
Kuba,WA70,Glas und Glaswaren,41522000,36000
Kuba,WA71,"Perlen, Edelsteine, Edelmetalle",376000,3593000
Kuba,WA72,Eisen und Stahl,11047000,150000
Kuba,WA73,Waren aus Eisen oder Stahl,43823000,143000
Kuba,WA74,Kupfer und Waren daraus,1540000,6469000
Kuba,WA75,Nickel und Waren daraus,259000,0
Kuba,WA76,Aluminium und Waren daraus,47858000,350000
Kuba,WA78,Blei und Waren daraus,183000,0
Kuba,WA79,Zink und Waren daraus,383000,0
Kuba,WA80,Zinn und Waren daraus,835000,0
Kuba,WA81,"Andere unedle Metalle, Cermets usw.",220000,5000
Kuba,WA82,"Werkzeuge, Schneidwaren, Essbestecke",18467000,131000
Kuba,WA83,Verschiedene Waren aus unedlen Metallen,13515000,34000
Kuba,WA84,"Maschinen, Apparate, mechanische Geräte",943841000,6507000
Kuba,WA85,Elektrotechnische Erzeugnisse,138930000,493000
Kuba,WA86,Schienenfahrzeuge,780000,0
Kuba,WA87,"Kraftfahrzeuge, Landfahrzeuge",128656000,376000
Kuba,WA88,"Luftfahrzeuge, Raumfahrzeuge",668000,39000
Kuba,WA89,Wasserfahrzeuge,122000,0
Kuba,WA90,"Optische, photografische usw. Erzeugnisse",289632000,1002000
Kuba,WA91,Uhrmacherwaren,295000,16000
Kuba,WA92,Musikinstrumente,392000,7000
Kuba,WA93,Waffen und Munition,34000,0
Kuba,WA94,"Möbel, Beleuchtungskörper usw.",11015000,147000
Kuba,WA95,"Spielzeug, Spiele usw., Sportgeräte",3497000,56000
Kuba,WA96,Verschiedene Waren,1404000,39000
Kuba,WA97,"Kunstgegenstände, Sammlungsstücke",5933000,2370000
Kuba,WA98,Vollständige Fabrikationsanlagen,40138000,0
Kuba,WA99,Zusammenstellungen verschiedener Waren,34182000,39609000
Kuwait,WA01,Lebende Tiere,38041000,155000
Kuwait,WA02,Fleisch,5620000,0
Kuwait,WA03,"Fische, Krebs- und Weichtiere",157000,0
Kuwait,WA04,"Milch, Milcherzeugnisse, Eier, Honig",197657000,1000
Kuwait,WA05,Andere Waren tierischen Ursprungs,507000,2660000
Kuwait,WA06,"Pflanzen, Waren des Blumenhandels",908000,0
Kuwait,WA07,"Gemüse, Pflanzen für Ernährung",23316000,1000
Kuwait,WA08,Genießbare Früchte und Nüsse,1436000,3000
Kuwait,WA09,"Kaffee, Tee, Mate, Gewürze",7488000,16000
Kuwait,WA10,Getreide,55765000,0
Kuwait,WA11,"Müllereierzeugnisse, Malz usw.",6191000,2000
Kuwait,WA12,"Ölsamen usw., Heilpflanzen usw.",5862000,5000
Kuwait,WA13,"Schellack, Gummen, Harz, Pflanzensaft",510000,0
Kuwait,WA14,Flechtstoffe usw. pflanzlichen Ursprungs,8000,0
Kuwait,WA15,"Tierische und pflanzliche Fette, Öle, Wachs",5335000,24000
Kuwait,WA16,"Zubereitungen von Fleisch, Fisch usw.",2334000,0
Kuwait,WA17,Zucker und Zuckerwaren,119311000,3000
Kuwait,WA18,Kakao und Zubereitungen aus Kakao,110179000,41000
Kuwait,WA19,"Zubereitungen aus Getreide usw., Backwaren",139810000,5000
Kuwait,WA20,"Zubereitungen von Gemüse, Früchten usw.",15488000,5000
Kuwait,WA21,Verschiedene Lebensmittelzubereitungen,88394000,9000
Kuwait,WA22,"Getränke, alkoholhaltige Flüssigkeiten, Essig",40949000,6000
Kuwait,WA23,"Rückstände der Lebensmittelindustrie, Futter",22753000,0
Kuwait,WA24,Tabak,701355000,0
Kuwait,WA25,"Salz, Schwefel, Steine, Erden usw.",17333000,60000
Kuwait,WA26,"Erze, Schlacken, Aschen",7000,334000
Kuwait,WA27,Mineralische Brennstoffe usw.,60313000,2293612000
Kuwait,WA28,Anorganische chemische Erzeugnisse,40364000,35000
Kuwait,WA29,Organische chemische Erzeugnisse,45727000,18035000
Kuwait,WA30,Pharmazeutische Erzeugnisse,1282246000,112000
Kuwait,WA31,Düngemittel,6656000,0
Kuwait,WA32,"Gerb- und Farbstoffe, Farben, Lacke usw.",90868000,3000
Kuwait,WA33,"Etherische Öle, Riech-, Schönheitsmittel",272618000,233000
Kuwait,WA34,"Seifen, Waschmittel usw.",101237000,10000
Kuwait,WA35,"Eiweißstoffe, Klebstoffe, Enzyme",24132000,3000
Kuwait,WA36,"Sprengstoffe, pyrotechnische Artikel usw.",13452000,0
Kuwait,WA37,Photochemische Erzeugnisse,19504000,0
Kuwait,WA38,Verschiedene Erzeugnisse der Chemischen Industrie,427677000,1428000
Kuwait,WA39,Kunststoffe und Waren daraus,524293000,50259000
Kuwait,WA40,Kautschuk und Waren daraus,132440000,400000
Kuwait,WA41,"Häute, Felle, Leder",866000,2000
Kuwait,WA42,"Lederwaren, Sattlerwaren",49765000,86000
Kuwait,WA43,"Pelzfelle, künstliches Pelzwerk",957000,1000
Kuwait,WA44,"Holz, Holzwaren, Holzkohle",180136000,5000
Kuwait,WA45,"Kork, Korkwaren",97000,0
Kuwait,WA46,"Flechtwaren, Korbmacherwaren",1259000,0
Kuwait,WA47,"Halbstoffe aus Holz usw., Papierabfall",3711000,0
Kuwait,WA48,"Papier, Pappe und Waren daraus",157786000,237000
Kuwait,WA49,"Bücher, Zeitungen, Bilddrucke usw.",41113000,215000
Kuwait,WA50,Seide,751000,2000
Kuwait,WA51,"Wolle, feine und grobe Tierhaare",3543000,0
Kuwait,WA52,Baumwolle,2716000,1000
Kuwait,WA53,"Andere pflanzliche Spinnstoffe, Papiergarn",330000,0
Kuwait,WA54,Synthetisches oder künstliches Filament,3616000,0
Kuwait,WA55,Synthetische oder künstliche Spinnfaser,4778000,0
Kuwait,WA56,"Watte, Filz, Vliesstoff usw., Tauwerk",15993000,0
Kuwait,WA57,"Teppiche, Fußbodenbelag aus Spinnstoff",11002000,31000
Kuwait,WA58,"Spezialgewebe, Spitzen, Tapisserien",1670000,19000
Kuwait,WA59,"Getränkte, bestrichene usw. Gewebe",9337000,7000
Kuwait,WA60,Gewirke und Gestricke,626000,0
Kuwait,WA61,"Bekleidung usw. aus Gewirken, Gestricken",60158000,110000
Kuwait,WA62,"Andere Bekleidung, Bekleidungszubehör",113032000,238000
Kuwait,WA63,"Andere Konfektion, Spinnstoffwaren usw.",37521000,29000
Kuwait,WA64,"Schuhe, Gamaschen, ähnliche Waren",44822000,45000
Kuwait,WA65,Kopfbedeckungen und Teile davon,4001000,2000
Kuwait,WA66,"Schirme, Gehstöcke usw., Peitschen",528000,0
Kuwait,WA67,"Zugerichtete Federn, Daunen, künstliche Blumen",1278000,1000
Kuwait,WA68,"Waren aus Steinen, Gips, Zement usw.",59970000,52000
Kuwait,WA69,Keramische Waren,83350000,32000
Kuwait,WA70,Glas und Glaswaren,37148000,41000
Kuwait,WA71,"Perlen, Edelsteine, Edelmetalle",23132000,8877000
Kuwait,WA72,Eisen und Stahl,38652000,10787000
Kuwait,WA73,Waren aus Eisen oder Stahl,653117000,4153000
Kuwait,WA74,Kupfer und Waren daraus,106350000,1942000
Kuwait,WA75,Nickel und Waren daraus,11735000,5000
Kuwait,WA76,Aluminium und Waren daraus,90674000,3530000
Kuwait,WA78,Blei und Waren daraus,701000,0
